id_karte,supertype 
10432,
10183,
10189,
10210,
10229,
10292,
10361,
10424,
10240,
10248,
10258,
10337,
10357,
10386,
10408,
10411,
10418,
10455,
10186,
10262,
10279,
10293,
10338,
10346,
10350,
10356,
10485,
10212,
10239,
10276,
10294,
10499,
10200,
10216,
10257,
10303,
10551,
10577,
10564,
10640,
10620,
10599,
10573,
10597,Legendary
10641,
10607,
10541,
10569,Legendary
10584,Legendary
10616,
10648,
10582,
10583,
10561,
10523,
10538,
10629,
10563,
10609,
10652,
10594,
10619,
10575,
26655,
10600,
10518,
10592,
10586,
10615,
10636,
10656,World
10643,
26656,
10550,
10642,
29493,
10567,
10522,
10545,
10554,
10536,
10608,
10547,
10638,
10596,
10591,
10570,
10532,
10627,
10529,
10618,
10602,
28488,
10558,
10579,
10533,
10604,
10542,
10611,
10625,
10626,
10565,
10537,
10588,
10590,
10617,
26668,
26672,
10644,
10516,
10519,
10527,
29509,
29511,
10580,
29517,
10658,
10535,
23393,
10613,
10614,
10552,
10581,
10589,
29490,
26648,
29498,
10601,
10612,
29524,
29527,
29535,
10520,
26660,
10528,
10531,
10568,
29513,
26685,
10646,
26659,
29495,
29496,
10555,
29500,
29502,
29508,
26679,
10587,
10603,
26687,
29529,
10633,
10639,
10645,
10530,
29492,
10539,
29497,
26671,
10576,
26680,
10593,
29515,
26684,
26686,
29528,
10635,
26697,
10651,
10654,
26658,
10525,
26662,
29494,
26673,
10562,
10566,
10571,
10572,
10585,
26681,
29518,
10624,
10634,
26694,
26695,
29532,
10649,
29534,
26647,
10521,
10526,
26211,
10553,
10559,
29505,
29507,
26682,
10598,
29522,
10623,
26691,
10653,
10655,
26701,
10544,
26666,
26667,
10556,
26979,
26692,
10631,
10647,
10657,
26657,
29491,
10543,
26665,
26649,
28475,
26683,
29520,
28476,
10628,
10650,
26699,
10524,
28474,
26689,
26698,
10549,
10621,
29531,
29504,
10705,
10742,World
10671,
10796,
10686,Legendary
10752,
10747,
10793,
10716,
10679,Legendary
10784,Legendary
10755,World
10769,
10777,World
10709,
10677,
10748,
10756,
10797,
10683,
10695,
10758,
10678,
10684,
10672,
10786,
10765,Legendary
10703,Legendary
10728,Legendary
10688,
10685,
10792,Legendary
10749,
10687,
10710,
10730,Legendary
10791,
10732,
10774,
10739,Legendary
10740,
10737,
10689,
10735,Legendary
10692,
10738,
10750,
10785,
10668,
10711,
10722,
10781,
10798,
10670,
10680,
10704,
10768,
10662,
10669,
10719,
10736,Legendary
10712,
10706,
10763,
10700,
10770,
10772,
10696,Legendary
10734,
10757,
10764,
10673,
10729,
10766,
10659,
24138,
24142,
10690,
10691,
10694,
10713,
10714,Legendary
10715,
10731,
10743,
10759,
10760,Legendary
10776,
10783,
10790,
10794,
24136,
10666,
10675,
10699,
10723,
10724,
10726,
10751,
10767,
10773,
24140,
10697,
10718,
10727,
22407,
22408,
10771,
10782,
10665,
10698,
10708,
10720,
10721,
10725,
10741,
10746,
10778,
10787,
10788,
10789,
10663,
10693,
10701,
10717,
10780,
10660,
10707,
10744,
10754,
10762,
10761,
10775,
10779,
10795,
10682,
10702,
24134,
10681,
10745,
11037,
10802,
11123,
11139,
10868,
19758,Legendary
10961,
10840,
10863,
10976,
10916,
10969,
11033,
10805,
10973,
10869,
11111,
11060,
10970,
10925,
11141,
11090,Legendary
11126,
11064,
11101,
10918,
11036,
10951,
10939,
11057,
11050,
10884,
10926,
10895,
11069,
10860,
11075,
11015,Legendary
10921,Legendary
10971,
10964,
10806,
10821,
10885,
11031,
10998,
11030,
11128,
11160,
10848,
11131,
11103,
10836,
10995,
10878,
11074,
11112,
11170,
10899,
10935,
10898,
11135,
10985,
11142,
11119,
10847,
10832,
11032,
10905,
10984,
10917,
10842,
11014,
10965,
10803,
11002,
11029,
10945,
10955,
11003,
11021,
10835,
11138,
10865,
10949,
11022,
11009,
11016,
11048,
10958,
10941,
11035,
11106,
11168,
10861,
11082,
11062,
10867,
11157,
10831,
11070,
11094,
10862,
10954,
11039,
10910,
11121,
11132,
10870,
11120,
10881,
11114,
10846,
10891,
11020,
11052,
11065,
11006,
11058,
11133,
10882,
10929,
10807,
11166,
10873,
10901,
10922,
11025,
11047,
10880,
10894,
10990,
11088,
11122,
11145,
10825,
10841,
10928,
10978,
11001,
11046,
10843,
10933,
10972,
10986,
11076,
11087,
11107,
10844,
10877,
10947,
10956,
10966,
11045,
11146,
11156,
11005,
11079,
11095,
11124,
11140,
10815,
10819,
10849,
11007,
11049,
11053,
11113,
11161,
11164,
10892,
10927,
10963,
11034,
11055,
11071,
11092,
11115,
11143,
10799,
11044,
11091,
10817,
10837,
10938,
10967,
10977,
11000,
11059,
11080,
11117,
11158,
11167,
10810,
10838,
10913,
10919,
11024,
11105,
11129,
11147,
11148,
10808,
10809,
10828,
10930,
10936,
10982,
10983,
11051,
11068,
11086,
10824,
10845,
10908,
10944,
11004,
11013,
11150,
11152,
11163,
10801,
10830,
10853,
10872,
10940,
10946,
10960,
10980,
11067,
11313,
11213,
11340,
11192,
11226,
11172,
11240,
11206,
11198,
11200,
11195,
11333,
11243,
11358,
11251,
11267,
11230,
11212,
11227,
11277,
11335,
11280,
11314,
11320,
11182,
11239,
11348,
11197,
11357,
11177,
25566,
11349,
11315,
11317,
25567,
11246,
11278,
25988,
11326,
11279,
25990,
11319,
11324,
25987,
11311,
11202,
29510,
11214,
26883,
25989,
11193,
11207,
26924,
11187,
11196,
28077,
11241,
11268,
26923,
26925,
11318,
11331,
26882,
26884,
11341,
11178,
26876,
26915,
29530,
26773,
26878,
11225,
28076,
29512,
11260,
26059,
29521,
26914,
11316,
26904,
11336,
29499,
11194,
26879,
11234,
26885,
11252,
29514,
29519,
26898,
28078,
29523,
11305,
11321,
26907,
11350,
26931,
29501,
11199,
11201,
11217,
11224,
26060,
29525,
26922,
11334,
11343,
26929,
26930,
26872,
11208,
26886,
26890,
26895,
26897,
11297,
26916,
11308,
26903,
26775,
26866,
26868,
26871,
11247,
26057,
29516,
26896,
26911,
26918,
11347,
26774,
26867,
29506,
11220,
11272,
26917,
26919,
26926,
11346,
26933,
26934,
26875,
26881,
11242,
26888,
26889,
26899,
26910,
29526,
26902,
26874,
26877,
26880,
26055,
26887,
26891,
26892,
26893,
26901,
26913,
26920,
11312,
26927,
11332,
11342,
26213,
11173,
29503,
26056,
26900,
11301,
26905,
26906,
26932,
26212,
26214,
26869,
26870,
26873,
11221,
26912,
26928,
29533,
11271,
26894,
11284,
11325,
11376,
11410,
11366,
11440,
11363,
11453,
11423,
11428,
11392,
11460,
11441,
11387,
11413,
11401,
11427,
11394,
11377,
11389,
11361,
11456,
11434,
11476,
11412,
11417,
11419,
11382,
11467,
11465,
11380,
11446,
11474,
11449,
11415,
11436,
11477,
11391,
11421,
11442,
11430,
11422,
11386,
11400,
11365,
11455,
11468,
11359,
11402,
11429,
11448,
11435,
11464,
11463,
11438,
11473,
11437,
11397,
11367,
11360,
11364,
11396,
11399,
11371,
11470,
11466,
11445,
11388,
11454,
11457,
11379,
11378,
11420,
11471,
11459,
11443,
11373,
11393,
11462,
11451,
11384,
11375,
11395,
11370,
11362,
11405,
11404,
11385,
11414,
11374,
11452,
11383,
11461,
11381,
11409,
11450,
11458,
11475,
11369,
11372,
11390,
11398,
11432,
11406,
11408,
11416,
11418,
11424,
11439,
11403,
11407,
11426,
11444,
11411,
11431,
11469,
11368,
11425,
11433,
11472,
11447,
11742,Legendary
11653,
11521,
11739,World
11659,World
11556,
11489,
11643,World
11492,Legendary
11652,
11590,Legendary
11636,
11689,Legendary
11647,
11593,Legendary
11541,
11612,
11744,
11731,
11660,Legendary
11526,World
11598,
11608,World
11738,Legendary
11481,Legendary
11479,
11559,
11535,Legendary
11561,World
11648,
11671,
11781,
11719,Legendary
11727,World
11730,
11664,Legendary
11641,
11629,
11757,
11687,Legendary
11670,
11584,World
11762,Legendary
11597,
11735,
11704,Legendary
11691,
11637,
11621,Legendary
11644,Legendary
11588,
11522,Legendary
11661,
11721,
11634,Legendary
11651,
11519,World
11486,
11591,Legendary
11619,
11702,
11563,
11662,
11625,
11638,World
11540,
11495,Legendary
11786,Legendary
11642,
11614,Legendary
11627,
11658,Legendary
11743,
11513,Legendary
11505,Legendary
11705,Legendary
11685,Legendary
11633,Legendary
11583,Legendary
11699,World
11488,
11724,
11753,Legendary
11745,
11496,
11681,
11700,
11698,
11785,
11737,
11760,Legendary
11571,Legendary
11618,Legendary
11611,
11654,
11755,
11516,
11547,
11667,Legendary
11782,
11543,
11568,
11498,Legendary
11485,
11725,Legendary
11527,
11548,
11761,Legendary
11712,
11499,Legendary
11668,
11491,
11752,
11620,
11592,Legendary
11626,
11783,
11673,
11549,
11688,
11624,Legendary
11494,World
11573,
11722,
11773,
11676,
11766,
11523,
11736,
11600,
11510,
11515,
11531,
11726,
11690,
11628,
11536,
11482,
11711,
11779,
11518,
11558,
11639,
11520,
11607,
11694,
11610,
11500,
11630,
11732,
11747,Legendary
11693,
11509,
11758,
11656,
11557,
11729,Legendary
11501,
11718,Legendary
11587,
11741,Legendary
11708,
11528,
11703,Legendary
11617,Legendary
11707,
11682,
11686,Legendary
11692,
11497,
11765,
11720,
11759,
11538,
11604,
11616,Legendary
11645,Legendary
11615,Legendary
11507,
11716,
11675,Legendary
11772,
11566,
11595,
11776,
11602,
11665,
11749,Legendary
11483,
11511,
11478,
11605,
11631,
11750,
11717,Legendary
11650,Legendary
11657,
11504,Legendary
11710,
11514,
11512,
11606,
11493,
11484,
11787,
11768,
11578,
11672,
11553,
11552,
11764,
11582,
11679,
11551,
11564,
11542,
11723,
11663,
11565,
11771,
11480,
11646,
11572,
11728,
11560,
11562,
11775,
11596,
11740,
11697,
11751,
11754,
11733,
11655,
11770,
11713,
11550,
11508,
11609,
11706,
11487,
11517,
11581,
11784,
11524,
11669,
11577,
11601,
11763,
11545,
11836,
11803,
11866,
11842,
11789,
22100,
11860,
22097,
22099,
11867,
21720,
11825,
21721,
11858,
11819,
22098,
11820,
11863,
21718,
11808,
21719,
11824,
11822,
11874,
11852,
11843,
11797,
11886,
11868,
21731,
11826,
11807,
11812,
11799,
21733,
21732,
21727,
11805,
21723,
11837,
11864,
21728,
11817,
11802,
11830,
11828,
11851,
11829,
11809,
11884,
21724,
11818,
11827,
11835,
21730,
11865,
11840,
11813,
11804,
11793,
11849,
21726,
21729,
21725,
11811,
21722,
11885,
11862,
11798,
11821,
11845,
11883,
11844,
11816,
11838,
11800,
11861,
11846,
11841,
11791,
11850,
11814,
11794,
11810,
11788,
11815,
11847,
11869,
11795,
11839,
11790,
11887,
11792,
11796,
11806,
11859,
11848,
11801,
11823,
11853,
886,
1015,
933,
896,
970,
928,
924,
904,
884,
1018,Legendary
948,
1020,Legendary
985,
919,Legendary
962,
955,
981,
972,
889,
995,
903,
929,
987,
1007,
900,
999,
976,
952,
938,
899,
1001,
963,
921,
1019,
947,
977,
1022,
992,
997,
905,
932,
969,
975,
1004,
912,
973,
897,
901,
922,
927,
1035,
891,
909,
943,
1029,
915,
916,
982,
993,
1031,
911,
890,
956,
942,
954,
1010,
887,
971,
881,
1005,
925,
986,
906,
1024,
1033,
944,
958,
1030,
910,
949,
961,
1009,
980,
1021,
914,
923,
964,
965,
989,
996,
1002,
1027,
882,
931,
978,
979,
1011,
894,
907,
953,
994,
998,
1012,
1032,
883,
951,
974,
991,
902,
937,
957,
1000,
1008,
1034,
918,
934,
941,
945,
946,
968,
1003,
1016,
1026,
888,
892,
926,
940,
1017,
1028,
885,
895,
898,
939,
950,
966,
967,
1023,
893,
908,
930,
988,
1006,
1025,
920,
990,
11896,
11943,
11927,
11912,
11911,
11893,
11967,
11903,
11968,
11918,
11902,
11954,
11966,
20473,
11933,
11915,
11971,
11970,
11941,
11961,
11959,
20475,
11945,
11937,
11979,
11891,
11890,
11964,
11889,
11888,
11906,
11947,
19950,
11960,
11899,
11934,
11932,
11922,
11963,
11910,
11978,
11969,
11936,
11919,
11913,
11976,
19947,
11895,
11953,
11900,
11935,
11944,
11955,
11892,
11905,
11962,
11926,
11894,
11923,
11956,
11958,
11921,
11942,
11908,
11909,
11977,
27264,
11904,
11898,
11949,
11897,
11917,
11975,
11901,
20472,
11973,
26936,
11972,
11974,
11948,
11957,
11965,
11916,
11951,
11925,
19948,
11928,
11930,
11946,
11920,
20474,
12090,Legendary
12123,
12111,
11983,Legendary
12081,Legendary
12191,
12031,
12209,
12048,
12089,Legendary
12178,
12062,
12030,
12172,
12171,
12063,
12108,Legendary
12133,
12145,
12095,
11982,Legendary
12163,
12036,
12134,
12137,
12005,
12000,
12103,
12212,Legendary
12008,Legendary
12027,
12059,Legendary
12047,
12011,
12046,
12021,
12170,
12168,
12038,
12128,
12185,
12078,
12003,
12106,Legendary
12148,
12037,
12154,
12155,
12183,
12139,
12176,Legendary
12056,
11986,
12012,
12074,
12022,
12165,
12160,
12169,
12104,
12177,
11996,
12054,
12080,
12136,
12142,
12159,
12050,
12088,
12110,Legendary
12117,
12119,
11989,
12068,
12085,
12098,
12099,
12132,
12138,
11987,
12058,
12109,
12190,
12196,
11991,
12206,
11993,
12126,
12210,
12113,
12208,
12060,
12071,
12075,
11981,
12020,
12092,
12129,
12053,
12162,
12182,
12041,
12141,
12013,
12093,
12202,
11980,
12052,
12157,
12184,
11985,
11992,
11998,
12066,
12086,
11999,
12023,
12034,
12035,
12091,
12102,
12107,
12140,
12146,
11990,
12010,
12044,
12077,
12135,
12150,
12153,
12174,
12194,
11984,
12009,
12039,
12069,
12115,
12120,
12130,
12203,
12015,
12018,
12065,
12072,
12121,
12122,
12124,
12156,
12166,
12175,
12186,
12201,
11988,
12014,
12028,
12029,
12064,
12082,
12131,
12179,
12180,
12181,
12189,
12195,
12200,
11994,
12001,
12004,
12049,
12067,
12076,
12097,
12118,
