id_karte,subtype 
81430,Attraction
81392,Attraction
81970,Attraction
81974,Attraction
81661,
81839,Urza’s
82017,Goblin
82017,Guest
81302,Saga
81657,Attraction
81387,Attraction
81972,Attraction
81681,Attraction
81985,Minotaur
81985,Child
81985,Guest
81911,Attraction
81830,Attraction
81835,Attraction
81376,Attraction
81598,Attraction
81581,
81444,Attraction
81421,Attraction
81423,Attraction
82030,Elf
82030,Performer
77443,Equipment
81786,Vampire
81786,Performer
82070,Spider
82070,Performer
81360,Attraction
81556,Attraction
81316,
81923,Attraction
81321,Attraction
81436,Attraction
81363,Attraction
81307,Cat
81307,Performer
81597,Human
81597,Performer
81465,Elf
81465,Performer
81851,Attraction
81797,Attraction
81964,Attraction
82123,
81971,Attraction
81615,Vedalken
81615,Rogue
81615,Employee
81832,Attraction
81834,Attraction
81324,Attraction
81361,Attraction
81394,Robot
81393,Attraction
81608,Lizard
81608,Performer
81435,Attraction
82080,Human
82080,Clown
82080,Artificer
81827,
81952,Attraction
81957,Attraction
81327,Attraction
81357,Attraction
81358,Attraction
81624,Attraction
81833,Attraction
81945,Attraction
81437,Attraction
81408,
81676,Attraction
81784,Vampire
81784,Performer
81397,
81973,Attraction
81356,Attraction
81557,Attraction
81999,
81295,
81884,
81576,Human
81576,Performer
81439,Lizard
81439,Guest
81442,Attraction
81558,Attraction
81380,Attraction
82026,Human
82026,Performer
81369,Attraction
81593,Human
81593,Performer
81470,
81820,
81789,
82047,Human
82047,Clown
82047,Artificer
81386,Attraction
81433,Clown
81433,Robot
81433,Mime
81858,Human
81858,Performer
81554,Attraction
81791,
82002,
81795,
81822,Human
81822,Rogue
81822,Guest
77439,Clown
77439,Robot
77439,Bard
81323,
81902,Attraction
81383,
81854,
81440,Attraction
81443,Attraction
81364,Attraction
81804,Aura
81785,Merfolk
81785,Performer
81378,Attraction
81422,Attraction
81975,Elf
81975,Performer
81856,Human
81856,Employee
81298,Lizard
81298,Performer
81299,Clown
81299,Robot
81700,Attraction
81788,Centaur
81788,Performer
81796,
81997,Minotaur
81997,Performer
81979,
81685,Human
81685,Employee
16832,
16850,Demon
16851,Angel
16828,
16809,Horror
16842,Angel
16849,
16852,
16865,Angel
16861,Imp
16820,
16813,
16824,
16818,
16825,
16847,Aura
16817,
16858,Imp
16840,Demon
16840,Spirit
16843,
16857,Aura
16814,
16816,Angel
16854,Angel
16815,Angel
16815,Spirit
16810,Specter
16823,
16845,Arcane
16830,
16833,
16836,Angel
16827,
16819,
16838,
16821,Imp
16855,Angel
16856,Aura
16812,Angel
16846,Human
16846,Minion
16853,
16859,Spirit
16866,Aura
16822,Human
16822,Knight
16831,Imp
16844,Aura
16837,Imp
16862,Angel
16826,Imp
16834,Imp
16835,Aura
16867,Human
16867,Monk
16867,Cleric
16839,Human
16839,Cleric
16811,Angel
16841,Demon
16923,
16932,
16883,
16940,Construct
16937,
16900,
16882,
16927,Construct
16888,
16890,
16892,
16884,
16908,Vedalken
16908,Wizard
16876,Human
16876,Soldier
16894,
16895,Frog
16938,Human
16938,Wizard
16871,Construct
16868,
16902,
16886,
16906,Kor
16906,Soldier
16928,Wall
16897,Kithkin
16897,Soldier
16917,
16869,
16907,Human
16907,Soldier
16924,Construct
16925,Myr
16920,
16877,Spirit
16910,
16903,Cat
16903,Knight
16913,Construct
16870,Angel
16872,
16885,
16926,
16918,Masticore
16934,Human
16934,Cleric
16912,Kithkin
16912,Soldier
16931,
16939,
16879,Hydra
16909,
16874,
16878,Bird
16880,Human
16880,Soldier
16893,Faerie
16893,Artificer
16901,Juggernaut
16922,Human
16922,Soldier
16875,Kithkin
16875,Soldier
16881,Human
16881,Soldier
16905,Kor
16905,Soldier
16930,
16936,
16887,Human
16887,Soldier
16915,Beast
16933,Construct
16904,Kor
16904,Soldier
16929,Human
16929,Soldier
16891,Jellyfish
16911,
16873,Assembly-Worker
16896,Human
16896,Soldier
16916,
16898,Human
16898,Soldier
16919,Construct
16921,
16889,Elspeth
16935,Tezzeret
16949,Elf
16949,Druid
16996,
16984,
16981,Goblin
16997,Insect
16968,Goblin
16968,Advisor
16944,Goblin
16967,Elf
16967,Avatar
16950,Elf
16993,Elf
16978,Goblin
16978,Avatar
16995,Elf
16962,Goblin
16956,Goblin
16942,Elf
16942,Warrior
16964,Goblin
16965,Goblin
16965,Warrior
16998,Elf
16998,Scout
16963,Goblin
16966,
16982,Goblin
16987,Elf
16971,Elf
16971,Warrior
16999,Elf
16999,Warrior
16960,
16970,Elf
16970,Druid
16990,Elf
16973,Goblin
16973,Warrior
16972,Goblin
16961,Goblin
16961,Warrior
16983,Goblin
16983,Shaman
16994,
16977,Goblin
16977,Berserker
16989,Goblin
16992,Elf
16969,Elf
16969,Warrior
16980,Goblin
16955,
16991,
16948,Elf
16948,Shaman
16957,Elf
16941,Goblin
16941,Shaman
16953,Goblin
16953,Mutant
16958,
16945,Insect
16986,Elf
16986,Mutant
16985,
16988,Goblin
16988,Shaman
16976,Goblin
16976,Warrior
16974,
16951,Elf
16951,Warrior
16952,Goblin
16952,Shaman
16943,Elf
16979,Goblin
69628,Nightmare
69628,Horror
69607,
69619,Nightmare
69619,Horror
70729,
69894,Demon
69615,Wolf
69822,Vampire
69822,Shade
69879,
69960,Demon
69836,
69903,
69853,
69877,
69867,
69624,Wolf
69967,
69956,
69815,
69831,
69609,Angel
69855,Aura
69627,Vampire
69627,Noble
69957,
69620,Angel
69842,Vampire
69820,Vampire
69626,Spirit
69626,Soldier
69857,
69851,
69880,
69852,Aura
69900,Equipment
69955,Vampire
69891,
69958,Vampire
69958,Rogue
69622,Spider
69622,Horror
69940,Human
69940,Wizard
69945,
69887,
69939,Vampire
69939,Noble
69878,
69907,
69948,Spirit
69614,Human
69614,Soldier
69616,Horse
69616,Spirit
69808,Spirit
69793,Spirit
69790,Spirit
69885,
69625,Horse
69625,Spirit
69839,
69613,Spider
69613,Horror
69899,
69938,Swamp
69938,Mountain
69798,Spirit
69826,Vampire
69826,Shaman
69959,
69796,
69892,
69825,Vampire
69825,Knight
69942,
69824,
69618,Vampire
69618,Noble
69623,Human
69623,Soldier
69828,
69884,Vampire
69964,Human
69964,Rogue
69611,Human
69611,Wizard
69961,
69774,Human
69774,Wizard
69788,
69786,Shapeshifter
69810,Vampire
69810,Shaman
69843,
69782,Human
69782,Knight
69797,Spirit
69797,Cleric
69818,Vampire
69818,Shaman
69772,Dovin
69823,Vampire
69862,Vampire
69862,Soldier
69830,Vampire
69830,Berserker
69621,Human
69621,Wizard
69811,Vampire
69811,Warrior
69898,
69872,
69937,Spirit
69806,
69617,Spirit
69617,Soldier
69819,Vampire
69819,Knight
69778,Avatar
69909,
69844,Vampire
69844,Wizard
69896,
69965,Vampire
69965,Noble
69840,
69881,Vampire
69881,Noble
69870,
69906,
69784,Human
69784,Soldier
69890,Vampire
69890,Noble
69968,
69795,Spirit
69791,Spirit
69791,Cleric
69812,
69902,Aura
69829,
69950,
69908,
69794,Spirit
69794,Rogue
69780,Angel
69780,Spirit
69963,Vampire
69963,Soldier
69962,
69803,Spirit
69803,Soldier
69845,Vampire
69805,Spirit
69805,Pirate
69858,
69849,Vampire
69874,
69866,Plains
69866,Island
69905,
69865,
69952,Spirit
69814,Vampire
69814,Wizard
69813,Vampire
69813,Warrior
69869,
69966,Vampire
69943,Human
69943,Cleric
69944,Human
69944,Soldier
69954,Spirit
69954,Wizard
69946,
69832,
69941,Spirit
69941,Soldier
69816,Spirit
69816,Wizard
69817,Vampire
69817,Assassin
69785,Spirit
69785,Soldier
69951,
69886,Human
69886,Rogue
69861,Vampire
69861,Shaman
69883,
69846,
69863,
69904,
69834,Vampire
69834,Knight
69777,Spirit
69777,Cleric
69882,Vampire
69882,Rogue
69888,Vampire
69888,Soldier
69875,
69893,
69864,
69789,Spirit
69838,Vampire
69838,Dragon
69856,
69873,
69835,Vampire
69835,Berserker
69860,Vampire
69779,Human
69779,Soldier
69801,
69781,Spirit
69847,
69859,
69792,Human
69792,Cleric
69799,Spirit
69799,Cleric
69848,
69868,
69807,
69897,
69850,
69947,
69876,
69773,Angel
69775,Pegasus
69833,Vampire
69833,Knight
69821,
69889,Vampire
69837,Vampire
69837,Horror
69776,Human
69776,Cleric
69809,
69787,Spirit
69827,Vampire
69827,Horror
69783,Spirit
69871,
69854,
69804,Spirit
69901,
69895,
69802,Spirit
69841,
69800,Spirit
69953,Spirit
69953,Soldier
69949,Vampire
69949,Noble
68023,
67372,
68025,
67374,
68007,
67941,
68045,Liliana
68016,Aura
68016,Curse
67945,Human
67945,Shaman
68005,Zombie
68005,Wizard
68055,
68057,
67939,Angel
67971,
68183,
68053,
68046,
67927,Human
67927,Soldier
68008,Zombie
68008,Giant
67967,Elf
67967,Druid
68014,
67970,Equipment
67972,Human
67972,Druid
67957,
67943,
68004,Zombie
67975,Forest
67975,Plains
68006,
68018,Aura
68018,Curse
68043,
67968,
68012,
68059,
67953,
68042,
68021,
68017,Zombie
68017,Knight
67984,
67976,
68061,Island
68061,Swamp
67965,
68051,
68044,
67961,Human
67961,Warrior
68009,
67948,Human
67948,Knight
68052,
67931,
68033,Zombie
68041,
68031,
68022,Human
68022,Wizard
67942,
67991,Angel
67378,
67999,
67925,
67373,
67996,
67988,
68020,Demon
68049,
67986,
68002,Zombie
67954,Human
67954,Cleric
67379,
67376,Aura
67376,Curse
68062,
67985,
67960,
67977,Construct
68038,
67990,
67937,
67380,
68048,
67958,
67995,Human
67995,Monk
67964,
67974,
67978,
68050,
68035,Zombie
68035,Wizard
67924,Angel
68036,Zombie
68036,Soldier
67955,Human
67955,Soldier
68019,
68013,
67993,
67963,Human
67963,Cleric
68003,Vampire
68003,Warrior
68001,
67998,Human
67998,Wizard
68060,
67952,Aura
67952,Curse
68056,
68010,
67956,
68026,
67980,
67987,
68030,
68028,
67928,Aura
67928,Curse
68047,
67969,Human
67969,Rogue
67992,
68000,Zombie
68000,Horror
68015,Zombie
67951,
67932,
67966,
67944,
68058,
67375,
67947,
67940,
67989,
67377,
67979,Human
67979,Shaman
67929,
68037,Zombie
68037,Wizard
67973,
67949,Human
67949,Knight
68039,
68029,Zombie
68029,Warrior
67962,
67934,Human
67934,Soldier
68011,Demon
68024,Zombie
68024,Wizard
68027,Zombie
68027,Wizard
67933,Human
67933,Cleric
67959,Human
67959,Knight
67983,Human
67983,Knight
67926,
67994,Dragon
67938,Human
67938,Advisor
67946,Human
67946,Druid
67936,Spirit
67997,Human
67997,Wizard
68054,
68032,Human
68032,Warlock
68040,Dragon
67982,
67935,Human
67935,Soldier
67950,Elf
67950,Shaman
67930,Dog
67930,Soldier
67981,
68034,Zombie
68651,
68650,
67445,
67448,
68163,
68184,
67447,
68182,
68167,
68164,
68161,
68169,Aura
68169,Curse
68176,
68166,
68180,
68174,
68168,
68162,Aura
68162,Curse
68178,
67450,
68177,
67454,
68165,
68157,
68170,
68172,
67453,
68171,
68175,Aura
68175,Curse
68173,
67449,Aura
67449,Curse
68181,
68159,
67451,
67452,
68158,
68160,
68156,Aura
68156,Curse
68179,
68155,
17045,
17031,
17030,
17007,Human
17007,Shaman
17001,
17036,Aura
17028,Treefolk
17028,Aura
17012,Faerie
17012,Rogue
17040,
17020,
17049,
17048,
17034,Wurm
17037,Beast
17054,Plant
17054,Wall
17042,
17023,
17032,
17035,
17016,Aura
17004,
17044,
17025,
17043,Vampire
17043,Skeleton
17008,Skeleton
17010,Aura
17055,Skeleton
17055,Wall
17056,Hound
17017,Aura
17038,Rat
17041,
17058,Elf
17027,Boar
17027,Beast
17033,Phyrexian
17033,Horror
17051,Human
17051,Spellshaper
17026,Spirit
17039,
17053,
17002,Lizard
17006,
17013,Zombie
17013,Warrior
17018,Spirit
17046,Antelope
17046,Beast
17057,
17005,Beast
17011,Aura
17024,Beast
17052,Bat
17000,Troll
17019,
17021,
17022,Spirit
17050,Zombie
17050,Mutant
17015,Garruk
17029,Liliana
17089,
17099,
17081,
17070,Human
17070,Shaman
17116,Human
17116,Minion
17098,
17084,
17069,Elf
17069,Druid
17128,
17064,
17094,
17062,
17085,Human
17085,Warrior
17122,Imp
17119,
17091,
17112,Aura
17073,
17075,Beast
17076,Weird
17079,Goblin
17079,Wizard
17072,
17078,Insect
17078,Horror
17106,
17114,Skeleton
17114,Warrior
17060,Wurm
17080,
17059,
17082,
17109,
17088,
17125,
17130,
17071,
17090,
17115,
17124,
17065,
17092,Human
17092,Wizard
17127,
17067,Elemental
17117,Plant
17117,Zombie
17096,Elemental
17096,Beast
17100,
17093,Human
17093,Wizard
17108,
17120,Weird
17097,Elf
17097,Shaman
17077,
17104,
17110,Zombie
17110,Leech
17113,Rat
17121,Spider
17074,
17086,Plant
17086,Hound
17061,Insect
17068,Plant
17068,Zombie
17063,
17066,Djinn
17087,
17101,
21323,
17123,
17126,
17132,Aura
17102,
17107,Spirit
17083,Zombie
17083,Wurm
17105,Ogre
17105,Wizard
17118,Elemental
17129,
17131,Faerie
17131,Wizard
17095,Zombie
17095,Elf
17103,Dragon
17103,Wizard
17185,
17135,
17142,
17150,
17171,
17143,
17160,
17186,Human
17186,Wizard
17159,Elemental
17159,Incarnation
17144,
17181,
17177,Dragon
17147,
17178,Dragon
17162,
17140,
17173,Elemental
17152,Human
17152,Wizard
17151,
17161,Elemental
17161,Incarnation
17163,Elemental
17184,Golem
17187,Wall
17155,Kavu
17156,Goblin
17156,Mutant
17168,
17169,Jellyfish
17167,
17183,Elemental
17183,Shaman
17149,
17157,Beast
17189,Human
17189,Wizard
17136,Gnome
17139,Cat
17139,Beast
17179,
17137,Elemental
17164,Elemental
17164,Shaman
17153,
17133,Elemental
17154,Elemental
17154,Warrior
17158,Dragon
17176,Elemental
17176,Warrior
17148,Illusion
17175,Golem
17134,Elemental
17141,
17146,Illusion
17170,Human
17170,Wizard
17174,Snake
17180,Illusion
17182,Slith
17188,Djinn
17138,Chandra
17166,Jace
17224,Human
17224,Knight
17260,
17223,Kithkin
17223,Knight
17265,Dragon
17205,Human
17205,Barbarian
17205,Shaman
17193,Goblin
17193,Warrior
17250,
17240,
17222,Dragon
17232,Equipment
17226,Kithkin
17226,Knight
17228,Human
17228,Knight
17267,Dragon
17208,Shapeshifter
17266,
17247,
17234,Dragon
17258,Goblin
17200,Aura
17257,Human
17257,Knight
17206,
17253,
17248,
17196,
17214,
17229,Human
17229,Knight
17241,Human
17241,Knight
17262,Human
17262,Druid
17262,Knight
17230,Cat
17230,Knight
17204,
17221,Human
17221,Knight
17255,Dragon
17203,Dragon
17218,
17252,
17220,Human
17220,Knight
17191,
17269,Elf
17269,Knight
17202,
17216,
17259,Cat
17259,Knight
17268,Human
17268,Knight
17197,
17217,Dragon
17217,Wurm
17264,
17256,
17263,
17198,Human
17198,Knight
17215,Aura
17246,Kithkin
17246,Knight
17249,
17190,Human
17190,Knight
17219,
17225,Kor
17225,Knight
17251,
17254,Aura
17192,Human
17192,Knight
17213,
17231,Human
17231,Knight
17195,Elemental
17261,
17270,Human
17270,Knight
17199,Wall
17201,
17207,
17233,
17239,Goblin
17239,Warrior
17194,Dragon
17227,Human
17227,Knight
17299,
17292,Equipment
17293,
17338,Equipment
17311,
17337,
17339,
17276,
17317,
17274,Zombie
17316,Human
17316,Cleric
17316,Minion
17318,Elf
17318,Druid
17333,Dragon
17279,
17320,Dragon
17278,Dragon
17272,Aura
17307,Zombie
17287,
17319,
17285,Human
17285,Soldier
17281,
17283,Aura
17323,
17302,Golem
17332,
17277,
17298,Zombie
17298,Knight
17305,Carrier
17312,
17328,
17280,
17310,Carrier
17321,Zombie
17321,Knight
17334,
17336,Human
17336,Wizard
17286,
17304,Carrier
17271,
17308,Golem
17313,
17301,Minion
17303,Carrier
17331,Human
17331,Wizard
17275,Troll
17288,
17306,Horror
17327,
17297,Elf
17297,Nomad
17300,Insect
17315,
17282,Aura
17296,
17290,
17324,
17340,Human
17340,Druid
17325,Human
17325,Wizard
17330,Elf
17330,Wizard
17329,Human
17329,Wizard
17273,Minion
17309,Horror
17335,
1589,
1649,
1533,
1570,
1657,Merfolk
1657,Rogue
1613,Elemental
1592,Elf
1592,Warrior
1594,Vampire
1594,Shaman
1538,Elemental
1562,Avatar
1619,
1622,
1672,Kraken
1552,
1612,Wurm
1539,Equipment
