id_karte,cardtype 
7686,Sorcery
7746,Sorcery
7664,Creature
7689,Creature
7698,Enchantment
7700,Instant
7756,Instant
7800,Creature
7882,Land
7649,Sorcery
7661,Land
7704,Enchantment
7722,Instant
7757,Instant
7860,Creature
7866,Creature
7867,Enchantment
7889,Enchantment
7907,Instant
7911,Creature
7913,Instant
7922,Creature
7924,Creature
7933,Enchantment
7651,Instant
7682,Artifact
7688,Sorcery
7727,Land
7759,Creature
7823,Enchantment
7843,Enchantment
7902,Enchantment
7905,Creature
7921,Enchantment
7926,Creature
7928,Artifact
7950,Creature
7979,Creature
7657,Creature
7713,Sorcery
7732,Instant
7737,Enchantment
7793,Enchantment
7803,Creature
7828,Instant
7831,Enchantment
7852,Enchantment
7875,Artifact
7876,Enchantment
7892,Enchantment
7898,Instant
7909,Land
7935,Creature
7938,Sorcery
7684,Creature
7702,Artifact
7702,Creature
7720,Artifact
7749,Creature
7768,Creature
7808,Instant
7834,Creature
7845,Instant
7864,Creature
7917,Enchantment
7783,Sorcery
7829,Enchantment
7847,Instant
7880,Creature
7901,Instant
7904,Creature
7963,Creature
7972,Creature
7978,Creature
7656,Land
7779,Creature
7836,Creature
7841,Creature
7844,Instant
7851,Instant
7869,Sorcery
7894,Artifact
7894,Creature
7923,Creature
7925,Creature
7934,Creature
7715,Instant
7772,Creature
7798,Creature
7825,Artifact
7871,Enchantment
7886,Creature
7891,Creature
7932,Sorcery
7951,Creature
7959,Creature
7969,Sorcery
7982,Instant
7693,Creature
7743,Sorcery
7777,Instant
7801,Creature
7805,Sorcery
7812,Creature
7817,Creature
7826,Creature
7827,Sorcery
7840,Creature
7846,Sorcery
7927,Creature
7975,Enchantment
7652,Instant
7695,Creature
7773,Creature
7824,Creature
7837,Creature
8076,Enchantment
8059,Enchantment
7992,Creature
8063,Sorcery
8035,Enchantment
8043,Creature
8003,Enchantment
8078,Sorcery
8099,Creature
8000,Enchantment
8048,Creature
8013,Enchantment
8039,Creature
8025,Instant
8114,Instant
8030,Creature
7989,Creature
8006,Artifact
8006,Creature
8009,Sorcery
7988,Creature
7991,Creature
7990,Creature
8016,Enchantment
8086,Instant
8097,Creature
7986,Creature
7983,Instant
8045,Creature
7994,Sorcery
8017,Enchantment
8102,Enchantment
8123,Land
8014,Sorcery
8026,Enchantment
8109,Creature
8005,Creature
8052,Creature
8055,Creature
8064,Sorcery
7985,Enchantment
7995,Creature
8021,Creature
8037,Creature
8085,Sorcery
8089,Creature
8067,Creature
8083,Enchantment
8087,Enchantment
7999,Sorcery
8050,Sorcery
8057,Enchantment
8069,Creature
8070,Land
8104,Enchantment
8116,Artifact
8084,Creature
8001,Creature
8054,Instant
8091,Instant
8094,Creature
8111,Creature
8024,Enchantment
8027,Creature
8066,Creature
8117,Artifact
7993,Enchantment
8041,Artifact
8041,Creature
7987,Enchantment
8033,Enchantment
7998,Enchantment
8002,Artifact
8028,Creature
8034,Artifact
8034,Creature
8046,Creature
8071,Enchantment
8118,Creature
8015,Enchantment
8047,Enchantment
8079,Creature
8088,Creature
8106,Sorcery
8044,Enchantment
8074,Sorcery
8082,Enchantment
8092,Creature
8096,Creature
8038,Enchantment
8049,Enchantment
8073,Instant
8115,Creature
8122,Sorcery
8058,Sorcery
8061,Creature
8068,Instant
8075,Instant
8113,Creature
8022,Sorcery
8040,Creature
8051,Creature
8103,Creature
8124,Instant
7997,Creature
8007,Creature
8031,Creature
8077,Sorcery
8090,Creature
8095,Creature
8105,Creature
8107,Creature
8110,Enchantment
8029,Enchantment
8032,Creature
8081,Creature
8004,Creature
8011,Sorcery
8053,Creature
8056,Creature
8112,Creature
8121,Creature
8010,Sorcery
8060,Sorcery
8062,Creature
8065,Creature
8072,Enchantment
7984,Creature
8012,Creature
8019,Creature
8042,Creature
8080,Creature
8125,Creature
8008,Creature
8036,Instant
8108,Creature
8120,Instant
8018,Instant
8020,Creature
8093,Sorcery
8098,Creature
8101,Creature
7996,Creature
8023,Sorcery
8119,Creature
8100,Instant
8257,Artifact
8174,Land
8242,Creature
8191,Creature
8228,Creature
8140,Creature
8256,Instant
8207,Enchantment
8206,Enchantment
8258,Land
8138,Artifact
8240,Sorcery
8223,Creature
8183,Creature
8221,Enchantment
8127,Enchantment
8153,Creature
8148,Instant
8226,Enchantment
8248,Enchantment
8133,Creature
8158,Enchantment
8265,Creature
8173,Artifact
8253,Sorcery
8211,Artifact
8184,Enchantment
8200,Enchantment
8234,Creature
8185,Sorcery
8213,Land
8202,Instant
8149,Enchantment
8186,Enchantment
8205,Enchantment
8189,Instant
8126,Instant
8134,Creature
8136,Artifact
8220,Creature
8201,Sorcery
8238,Instant
8159,Sorcery
8163,Creature
8164,Sorcery
8214,Creature
8224,Sorcery
8251,Creature
8254,Creature
8130,Instant
8145,Creature
8146,Artifact
8146,Creature
8154,Instant
8188,Sorcery
8229,Enchantment
8264,Creature
8131,Instant
8177,Creature
8227,Enchantment
8249,Creature
8263,Artifact
8263,Creature
8143,Creature
8155,Instant
8156,Instant
8212,Artifact
8212,Creature
8239,Creature
8193,Enchantment
8194,Creature
8209,Creature
8218,Artifact
8219,Sorcery
8231,Enchantment
8245,Creature
8246,Creature
8230,Enchantment
8135,Creature
8137,Creature
8187,Sorcery
8204,Artifact
8217,Instant
8160,Artifact
8160,Creature
8147,Instant
8151,Creature
8161,Artifact
8180,Enchantment
8129,Creature
8132,Creature
8139,Creature
8152,Creature
8157,Artifact
8198,Creature
8210,Creature
8215,Creature
8232,Enchantment
8262,Sorcery
8169,Instant
8171,Instant
8237,Instant
8261,Creature
8267,Creature
8167,Artifact
8167,Creature
8216,Creature
8233,Enchantment
8250,Creature
8176,Enchantment
8182,Creature
8196,Enchantment
8241,Creature
8172,Creature
8199,Creature
8236,Creature
8141,Creature
8181,Creature
8190,Creature
8222,Creature
8225,Artifact
8225,Creature
8259,Sorcery
8266,Creature
8142,Creature
8166,Enchantment
8178,Creature
8192,Creature
8195,Creature
8244,Creature
8252,Sorcery
8255,Creature
8268,Creature
8144,Creature
8168,Creature
8260,Enchantment
8150,Creature
8170,Creature
8197,Instant
8208,Creature
8162,Creature
8175,Creature
8243,Creature
8128,Enchantment
8203,Enchantment
8235,Creature
8165,Instant
8179,Creature
8247,Creature
8503,Land
8377,Enchantment
8296,Sorcery
8575,Land
8583,Sorcery
8363,Land
8334,Enchantment
8451,Instant
8549,Creature
8474,Artifact
8285,Enchantment
8314,Enchantment
8539,Instant
8382,Creature
8599,Sorcery
8399,Land
8577,Enchantment
8479,Instant
8329,Enchantment
8552,Enchantment
8326,Enchantment
8443,Artifact
8273,Enchantment
8345,Creature
8394,Enchantment
8341,Artifact
8370,Artifact
8541,Enchantment
8494,Instant
8419,Enchantment
8395,Artifact
8565,Sorcery
8327,Sorcery
8332,Instant
8562,Sorcery
8499,Creature
8570,Creature
8339,Artifact
8461,Creature
8364,Enchantment
8546,Sorcery
8456,Artifact
8520,Creature
8446,Instant
8460,Instant
8581,Creature
8536,Artifact
8293,Instant
8544,Enchantment
8299,Creature
8568,Instant
8359,Enchantment
8589,Enchantment
8337,Artifact
8428,Enchantment
8537,Enchantment
8306,Sorcery
8574,Artifact
8436,Enchantment
8355,Creature
8403,Instant
8478,Sorcery
8309,Sorcery
8343,Instant
8508,Creature
8470,Land
8333,Enchantment
8378,Sorcery
8392,Instant
8566,Creature
8595,Enchantment
8521,Creature
8307,Creature
8361,Artifact
8590,Creature
8323,Sorcery
8447,Artifact
8524,Land
8406,Artifact
8467,Creature
8516,Land
8502,Artifact
8283,Creature
8303,Creature
8545,Enchantment
8321,Creature
8519,Land
8430,Artifact
8386,Artifact
8421,Creature
8603,Artifact
8405,Artifact
8305,Creature
8330,Enchantment
8365,Enchantment
8531,Creature
8431,Sorcery
8464,Creature
8585,Enchantment
8594,Enchantment
8284,Sorcery
8434,Creature
8527,Creature
8380,Enchantment
8584,Enchantment
8563,Enchantment
8281,Artifact
8463,Enchantment
8550,Enchantment
8269,Creature
8288,Creature
8292,Creature
8385,Enchantment
8509,Land
8317,Creature
8289,Instant
8381,Land
8397,Land
8411,Creature
8448,Land
8530,Instant
8556,Enchantment
8558,Land
8601,Creature
8275,Creature
8280,Artifact
8366,Creature
8371,Enchantment
8393,Creature
8414,Enchantment
8432,Enchantment
8533,Creature
8318,Creature
8457,Enchantment
8483,Creature
8486,Instant
8579,Creature
8294,Instant
8295,Enchantment
8449,Artifact
8469,Creature
8488,Creature
8496,Enchantment
8501,Creature
8512,Creature
8576,Artifact
8576,Creature
8591,Creature
8592,Sorcery
8349,Creature
8373,Creature
8423,Instant
8445,Creature
8490,Creature
8500,Creature
8515,Creature
8517,Creature
8534,Sorcery
8542,Enchantment
8270,Instant
8277,Artifact
8304,Creature
8328,Enchantment
8352,Creature
8358,Creature
8400,Enchantment
8412,Creature
8415,Instant
8425,Artifact
8433,Instant
8439,Creature
8450,Sorcery
8492,Instant
8567,Instant
8586,Instant
8602,Instant
8324,Enchantment
8331,Creature
8369,Creature
8398,Land
8441,Enchantment
8388,Instant
8427,Creature
8471,Creature
8485,Creature
8525,Creature
8551,Enchantment
8582,Creature
8278,Creature
8298,Creature
8357,Creature
8404,Instant
8420,Artifact
8424,Creature
8435,Enchantment
8455,Instant
8462,Creature
8506,Instant
8532,Creature
8573,Creature
8578,Sorcery
8272,Creature
8356,Sorcery
8396,Artifact
8396,Creature
8408,Creature
8466,Instant
8484,Creature
8498,Creature
8504,Creature
8513,Creature
8557,Creature
8561,Creature
8587,Instant
8347,Creature
8383,Creature
8389,Creature
8422,Creature
8444,Enchantment
8481,Creature
8493,Creature
8518,Creature
8597,Instant
8346,Creature
8387,Creature
8413,Enchantment
8440,Instant
8540,Instant
8571,Enchantment
8580,Sorcery
8312,Creature
8315,Creature
8679,Artifact
8679,Creature
8702,Sorcery
8745,Land
8604,Creature
8734,Enchantment
8737,Artifact
8705,Creature
8685,Enchantment
8701,Enchantment
8689,Creature
8746,Enchantment
8609,Enchantment
8677,Artifact
8677,Creature
8635,Creature
8624,Enchantment
8693,Artifact
8632,Sorcery
8610,Creature
8686,Enchantment
8665,Artifact
8665,Creature
8687,Enchantment
8730,Artifact
8629,Creature
8740,Sorcery
8607,Creature
8723,Artifact
8647,Sorcery
8619,Sorcery
8628,Enchantment
8692,Sorcery
8613,Creature
8698,Creature
8640,Creature
8653,Creature
8651,Enchantment
8729,Creature
8620,Artifact
8727,Creature
8675,Enchantment
8726,Creature
8732,Artifact
8732,Creature
8636,Creature
8612,Creature
8606,Creature
8741,Creature
8611,Creature
8696,Instant
8715,Enchantment
8634,Creature
8673,Enchantment
8660,Enchantment
8713,Artifact
8718,Instant
8738,Creature
8739,Creature
8743,Creature
8724,Creature
8731,Artifact
8638,Sorcery
8608,Enchantment
8614,Artifact
8643,Enchantment
8649,Creature
8656,Creature
8661,Enchantment
8676,Creature
8728,Creature
8744,Creature
8662,Creature
8721,Sorcery
8639,Artifact
8639,Creature
8615,Artifact
8623,Creature
8704,Sorcery
8666,Creature
8699,Sorcery
8714,Creature
8720,Sorcery
8605,Enchantment
8648,Artifact
8671,Instant
8711,Instant
8719,Sorcery
8735,Instant
8622,Enchantment
8625,Enchantment
8681,Creature
8695,Instant
8700,Creature
8733,Creature
8669,Sorcery
8683,Sorcery
8684,Creature
8706,Enchantment
8627,Creature
8630,Enchantment
8637,Sorcery
8642,Instant
8644,Creature
8664,Creature
8674,Creature
8694,Enchantment
8626,Creature
8631,Creature
8652,Creature
8654,Creature
8667,Creature
8670,Enchantment
8688,Creature
8697,Creature
8712,Instant
8722,Creature
8742,Creature
8616,Artifact
8616,Creature
8650,Creature
8658,Creature
8663,Creature
8678,Enchantment
8682,Enchantment
8691,Creature
8703,Instant
8716,Creature
8717,Creature
8617,Creature
8618,Creature
8645,Sorcery
8668,Creature
8680,Creature
8690,Creature
8710,Instant
8736,Enchantment
8633,Enchantment
8641,Sorcery
8655,Creature
8657,Creature
8672,Artifact
8672,Creature
8707,Instant
8708,Sorcery
8709,Instant
8646,Creature
8621,Creature
8725,Creature
8659,Enchantment
60731,Sorcery
60732,Sorcery
61514,Instant
61273,Sorcery
61511,Instant
61284,Instant
61588,Instant
61574,Sorcery
61272,Sorcery
61766,Instant
61506,Instant
61321,Instant
61570,Sorcery
61481,Instant
61541,Sorcery
60738,Instant
61550,Sorcery
61518,Instant
61526,Sorcery
61295,Instant
61562,Instant
61763,Instant
61567,Sorcery
61325,Instant
61493,Sorcery
61571,Sorcery
61263,Sorcery
61581,Sorcery
61305,Sorcery
61508,Sorcery
61746,Instant
61523,Sorcery
61548,Sorcery
61296,Sorcery
61530,Sorcery
61291,Sorcery
61475,Instant
61318,Instant
61279,Instant
60730,Instant
61540,Sorcery
61309,Instant
62711,Instant
61503,Instant
61522,Instant
61302,Sorcery
61516,Instant
61468,Instant
61293,Instant
60735,Instant
61460,Instant
61462,Instant
61486,Sorcery
61287,Sorcery
61546,Sorcery
61577,Instant
61474,Instant
61267,Instant
61735,Instant
61479,Instant
61760,Sorcery
61740,Sorcery
61322,Instant
61459,Sorcery
61752,Sorcery
61553,Sorcery
61268,Sorcery
61501,Instant
61489,Instant
61525,Sorcery
61743,Instant
61306,Instant
61542,Sorcery
61471,Instant
61504,Sorcery
61332,Sorcery
61490,Sorcery
61317,Instant
61499,Instant
61330,Sorcery
61559,Instant
61736,Instant
61282,Instant
61738,Sorcery
61756,Sorcery
61750,Sorcery
61483,Sorcery
61758,Instant
61303,Instant
61277,Sorcery
61261,Sorcery
